Key,Comments,Russian,English,English - final,Czech,PortugueseBrazilian,Spanish,Polska,SimplifiedChinese,TraditionalChinese,Japanese,Korean,Deutsch,French,Italiana,Turkish,Hungarian,Ukrainian,Vietnamese
,,,Ruler of the most prestigious house,Ruler of the most prestigious house,Vládce nejprestižnějšího rodu,Governante da casa mais prestigiada,Gobernante de la casa más prestigiosa,Władca najbardziej prestiżowego rodu,声威最显赫家族的统治者,王室威望最高的統治者,最も名高い一族の支配者,가장 명망 있는 가문의 통치자,Herrscher des prestigeträchtigsten Hauses,Monarque de la maison la plus prestigieuse,Sovrano della casata più prestigiosa,En saygın ailenin hükümdarı,A legrangosabb ház uralkodója,Править найпрестижнішим домом,Người cai trị của gia đình danh giá nhất
,,,Ruler of the least prestigious house,Ruler of the least prestigious house,Vládce nejméně prestižního rodu,Governante da casa menos prestigiada,Gobernante de la casa menos prestigiosa,Władca najmniej prestiżowego rodu,声名最狼藉家族的统治者,王室威望最低的統治者,最も無名の一族の支配者,가장 명망 없는 가문의 통치자,Herrscher des unbedeutendsten Hauses,Monarque de la maison la moins prestigieuse,Sovrano della casata meno prestigiosa,En az saygın ailenin hükümdarı,A legkevésbé rangos ház uralkodója,Править найменш престижним домом,Người cai trị có uy tín hoàng gia thấp nhất
opinion_mind.same_culture,,Одинаковая культура,Same culture,Same culture,Stejná kultura,Cultura igual,Misma cultura,Ta sama kultura,同种文化,相同文化,同じ文化,같은 문화,Gleiche Kultur,Même culture,Stessa cultura,Aynı kültür,Ugyanaz a kultúra,Однакова культура,Cùng nền văn hóa
opinion_mind.xenophobic_culture,,Ненавистная культура,Hated culture,Hated culture,Nenáviděná kultura,Cultura odiada,Cultura odiada,Znienawidzona kultura,被厌恶的文化,世仇文化,憎んでいる文化,혐오하는 문화,Verhasste Kultur,Culture détestée,Cultura detestata,Nefret edilen kültür,Gyűlölt kultúra,Ненависна культура,Văn hóa bị ghét
opinion_mind.slander_to_other_king,"Эту мысль получает король ИИ о нас, к которому мы пришли с экшен таской",Злословил на другого короля,Had a grudge against another king,Had a grudge against another king,Nesnášení jiného krále,Tinha uma rixa com outro rei,Le ha guardado rencor a otro monarca,Żywiono urazę wobec innego króla,对另一位君王心怀怨恨,與另一位君王有過節,他の王に対して恨みを抱いた,다른 왕에게 원한을 품었음,Hegt Groll gegen einen anderen König,En veut à un autre monarque,Nutre rancore verso un altro monarca,Başka bir hükümdara karşı garazı var,Haragban volt egy másik uralkodóval,Має зуб на іншого монарха,Có thù hận với một vị vua khác
opinion_mind.slander_from_other_king,Эту мысль получает король ИИ о цели - короле ИИ,Оклеветали,Slandered,Slandered,Pomlouvačnost,Vítima de difamação,Ha sufrido una calumnia,Zniesławiono,诽谤,受到誹謗,誹謗中傷した,중상모략당함,Verleumdet,A calomnié,Diffamazione,İftira atıldı,Megrágalmazták,Зведено наклеп,Vu khống
opinion_mind.help_in_vassal_riot_to_vassal,,Помогал в борьбе за независимость,Helped in the struggle for independence,Helped in the struggle for independence,Pomoc v boji o nezávislost,Ajudou na luta pela independência,Ha ayudado en la lucha por la independencia,Pomoc w walce o niepodległość,帮助争取独立,協助爭取獨立,独立闘争に貢献した,독립 투쟁을 지원했음,Half beim Streben nach Unabhängigkeit,A participé à la lutte pour l'indépendance,Ha aiutato nella lotta all'indipendenza,Bağımsızlık mücadelesinde yardım etti,Segített a függetlenségi harcban,Допомога в боротьбі за незалежність,Giúp đỡ trong cuộc đấu tranh giành độc lập
opinion_mind.help_in_vassal_riot_to_sir,,Помогал восставшему вассалу,Helped a rebellious vassal,Helped a rebellious vassal,Pomoc vzbouřenému vazalovi,Ajudou um vassalo rebelde,Ha ayudado a un vasallo rebelde,Pomoc zbuntowanemu wasalowi,帮助叛乱的附庸,協助附庸叛變,反乱を起こした従属国を助けた,반란을 일으킨 봉신을 지원했음,Half einem rebellischen Vasallen,A aidé un vassal rebelle,Ha aiutato un vassallo ribelle,İsyankâr bir vasala yardım etti,Segített egy lázadó vazallusnak,Допомога бунтівному васалу,Giúp đỡ các chư hầu nổi dậy
opinion_mind.help_in_lords_family_attack_to_victim,,Помогал в обороне города,Helped in the defense of a city.,Helped in the defense of a city.,Pomoc při obraně města,Ajudou na defesa de uma cidade,Ha ayudado en la defensa de una ciudad,Pomoc w obronie miasta,帮助防御城市,協助保衛城邦,都市の防衛に貢献した,도시 수비를 지원했음,Half bei der Verteidigung einer Stadt.,A participé à la défense d'une cité,Ha aiutato a difendere una città,Şehrin korunmasına yardım etti,Segített a város védelmében,Допомога в обороні міста.,Giúp đỡ trong việc bảo vệ thành phố
opinion_mind.help_in_lords_family_attack_to_attacker,,Помогал отбиться от нашей атаки,Helped fend off our attack,Helped fend off our attack,Pomoc při odražení útoku,Ajudou a repelir o nosso ataque,Ha ayudado a rechazar nuestro ataque,Pomoc w odparciu ataku,帮助击退我们的进攻,協助反抗我們的攻擊,攻撃をかわすのに貢献した,우리측 공격을 막는 것을 지원했음,Half bei der Abwehr unseres Angriffs,A aidé à repousser notre attaque,Ha aiutato a respingere il nostro attacco,Saldırımıza karşı savunmaya yardım etti,Segített kivédeni a támadásunkat,Допомога у відбитті нападу,Giúp đỡ đẩy lùi cuộc tấn công của chúng tôi
opinion_mind.help_in_lords_family_destroy_to_victim,,Помогал спасти город от уничтожения,Helped save the city from destruction,Helped save the city from destruction,Pomoc při záchraně města před zničením,Ajudou a salvar a cidade da destruição,Ha ayudado a salvar la ciudad de la destrucción,Pomoc w ratowaniu miasta przed zniszczeniem,帮助拯救城市免遭毁灭,救助城鎮免遭摧毀,街を破壊から救うことに貢献した,도시가 파괴되지 않게 지원했음,"Half, die Stadt vor der Zerstörung zu bewahren",A aidé à empêcher la cité d'être détruite,Ha aiutato a salvare la città dalla distruzione,Şehri yıkımdan korudu,Segített megmenteni a várost a pusztulástól,Допомога в порятунку міста від знищення,Giúp cứu thành phố khỏi bị phá hủy
opinion_mind.help_in_lords_family_destroy_to_attacker,,Помогал спасти город от уничтожения,Helped save the city from destruction,Helped save the city from destruction,Pomoc při záchraně města před zničením,Ajudou a salvar a cidade da destruição,Ha ayudado a salvar la ciudad de la destrucción,Pomoc w ratowaniu miasta przed zniszczeniem,帮助拯救城市免遭毁灭,救助城鎮免遭摧毀,街を破壊から救うことに貢献した,도시가 파괴되지 않게 지원했음,"Half, die Stadt vor der Zerstörung zu bewahren",A aidé à empêcher la cité d'être détruite,Ha aiutato a salvare la città dalla distruzione,Şehri yıkımdan korudu,Segített megmenteni a várost a pusztulástól,Допомога в порятунку міста від знищення,Kích động một cuộc đấu tay đôi với hàng xóm
opinion_mind.help_in_mountais_bandits_attack,,Помогал отбиваться от мародеров,Helped fight off marauders,Helped fight off marauders,Pomoz při odražení nájezdníků,Ajudou a repelir salteadores,Ha ayudado a rechazar a los saqueadores,Pomoc w walce z maruderami,帮助击退山匪,協助擊退了盜匪團,略奪者の撃退に貢献した,약탈자들을 쫓는 것을 지원했음,Half beim Zurückschlagen von Plünderern,A aidé à combattre les maraudeurs,Ha aiutato a respingere i predoni,Yağmacılarla savaşmaya yardım etti,Segített harcolni a martalócokkal,Допомога в обороні від мародерів,Đã giúp chống lại bọn cướp
opinion_mind.helped_tanaya_king,,Помогает королям Таная,Helps the kings of Tanaya,Helps the kings of Tanaya,Pomoc tanajským králům,Ajudou os reis Tanaya,Ayuda a los monarcas de los tanaya,Pomaga królom tanayańskim,帮助塔纳亚的君王,協助了塔納雅君王,タナヤの王を助ける,타나야 왕들을 지원함,Hilft den Königen von Tanaya,Aide les monarques tanayas,Aiuta i monarchi di Tanaya,Tanaya hükümdarlarına yardım etti,Segíti a tanayák uralkodóit,Допомагає монархам таная,Giúp các vị vua của Tanaya
opinion_mind.helped_makha_king,,Помогает королям Макха,Helps the kings of Makkha,Helps the kings of Makkha,Pomoc makhským králům,Ajudou os reis Makha,Ayuda a los monarcas de los makha,Pomaga królom makhańskim,帮助马哈的君王,協助了瑪哈君王,マッカの王を助ける,마카 왕들을 지원함,Hilft den Königen von Makha,Aide les monarques makkhas,Aiuta i monarchi di Makha,Makkha hükümdarlarına yardım etti,Segíti a makhák uralkodóit,Допомагає монархам Маха,Giúp các vị vua của Makkha
opinion_mind.rival_for_power,,Соперник за власть,Rival for power,Rival for power,Soupeř v boji o moc,Rival pelo poder,Rival por el poder,Walczy o władzę,争夺权力的对手,權力的競爭對手,権力争いのライバル,권력 경쟁자,Machtrivale,Adversaire,Rivalità per il potere,Güçte rakip,Rivalizálunk a hatalomért,Конкурент за владу,Đối thủ cạnh tranh quyền lực
opinion_mind.crown_desire,,Желание короны,Wish of the crown,Wish of the crown,Touha po koruně,Desejo da coroa,Ansia por la corona,Pożąda korony,渴望成王,覬覦王位,王冠への願い,왕위 소망,Wünscht sich die Krone,Désire la couronne,Desiderio della corona,Tahtın isteği,A koronára vágyik,Жага корони,Mong muốn được làm vua
opinion_mind.bishop_to_fanatic,,Фанатик,Fanatic,Fanatic,Fanatik,Fanatismo,Fanático,Fanatyzm,狂热信徒,狂熱信徒,狂信者,광신도,Fanatiker,Fanatique,Fanatismo,Fanatik,Fanatikus,Фанатик,Người cuồng tín
opinion_mind.bishop_to_agnostic,,Агностик,Agnostic,Agnostic,Agnostik,Agnosticismo,Agnóstico,Agnostycyzm,不可知论者,懷疑論者,無神論者,불가지론자,Agnostiker,Agnostique,Agnosticismo,Agnostik,Agnosztikus,Агностик,Người theo thuyết vô thần
opinion_mind.transfered_king,,Отдал корону,Gave away the crown,Gave away the crown,Vzdání se koruny,Abandonou a coroa,Ha cedido la corona,Oddano koronę,放弃王位,讓出了王位,王冠を手放した,왕관을 내어줌,Gab die Krone ab,A renoncé à la couronne,Ha ceduto la corona,Tacı verdi,Lemondott a koronáról,Здача корони,Đã trao vương miện
opinion_mind.distrust,,Недоверие,Distrust,Distrust,Nedůvěra,Desconfiança,Desconfianza,Nieufność,不信任,不信任,不信感,불신,Misstrauen,Méfiance,Diffidenza,Şüphe,Bizalmatlanság,Недовіра,Không tin tưởng
opinion_mind.try_to_vassal_my_vassal,,Пытается завоевать моего вассала,Trying to conquer my vassal,Trying to conquer my vassal,Snaha o dobytí mého vazala,Tentando conquistar meu vassalo,Intentando someter a mi vasallo,Próbuje podbić mego wasala,试图征服我的附庸,想征服我的附庸,我が従属国を征服しようする,내 봉신을 지배하려고 함,Wollte meinen Vasallen erobern,Essaye de conquérir mon vassal,Tenta la conquista del mio vassallo,Vasalımı fethetmeye çalışıyor,Próbálja elhódítani a vazallusom,Намагається завоювати мого васала,Cố gắng chinh phục chư hầu của tôi
opinion_mind.contempt_of_genius,,Ничтожество!,Any other ruler is a nonentity!,Any other ruler is a nonentity!,Na žádných ostatních vládcích nezáleží!,Nenhum outro governante vale a pena!,¡Cualquier otro gobernante es insignificante!,Inni władcy są niczym!,任何其他统治者都是无名小卒！,任何君王都比不過我！,それ以外の支配者には存在価値がない！,다른 통치자는 다 별 볼 일 없어!,Ein anderer Herrscher ist ein Mitläufer!,Tout autre monarque est insignifiant !,Gli altri sovrani sono nullità!,Başka bir hükümdar yoktur!,Minden más uralkodó egy senki!,Будь-який інший правитель – ніхто!,Bất kỳ người cai trị nào khác đều không là ai cả!
,,,,,,,,,,,,,,,,,,,
opinion_mind.force_neutrality_my_ally,,Принуждал к нейтралитету союзника,Forced the neutrality of an ally,Forced the neutrality of an ally,Vynucení neutrality spojence,Forçou a neutralidade de um aliado,Ha forzado la neutralidad de un aliado,Wymuszono neutralność sojusznika,迫使盟友保持中立,強迫我與盟友斷絕關係,同盟国に中立を強要した,동맹의 중립을 강요했음,Erzwang die Neutralität eines Verbündeten,A forcé la neutralité d'un·e allié·e,Ha costretto un alleato alla neutralità,Müttefiki tarafsız olmaya zorladı,Kikényszerítette egy szövetségesem semlegességét,Примушує союзника до нейтралітету,Buộc các đồng minh giữ thái độ trung lập
opinion_mind.force_neutrality_my_vassal,,Принуждал к нейтралитету вассала,Forced the neutrality of a vassal,Forced the neutrality of a vassal,Vynucení neutrality vazala,Forçou a neutralidade de um vassalo,Ha forzado la neutralidad de un vasallo,Wymuszono neutralność wasala,迫使附庸保持中立,強迫我與附庸斷絕關係,従属国に中立を強要した,봉신의 중립을 강요했음,Erzwang die Neutralität eines Vasallen,A forcé la neutralité d'un vassal,Ha costretto un vassallo alla neutralità,Vasalı tarafsız olmaya zorladı,Kikényszerítette egy vazallusom semlegességét,Примушує васала до нейтралітету,Buộc chư hầu phải giữ thái độ trung lập
opinion_mind.force_neutrality_me,,Принуждал к нейтралитету,Forced me to remain neutral,Forced me to remain neutral,Vynucení mojí neutrality,Forçou-me à neutralidade,Me ha forzado a permanecer neutral,Wymuszono na mnie neutralność,迫使我保持中立,強迫我保持中立,中立でいるよう強要してきた,나에게 중립을 강요했음,"Zwang mich, neutral zu bleiben",M'a obligé·e à rester neutre,Mi ha costretto alla neutralità,Beni tarafsız olmaya zorladı,Kikényszerítette a semlegességem,Примушує мене до нейтралітету,Buộc tôi phải giữ trung lập
opinion_mind.force_neutrality_to_leader,,Нарушил договоренности,Broke an agreement,Broke an agreement,Porušení dohody,Quebrou um acordo,Ha roto un acuerdo,Złamano umowę,违背协议,違反了協約,協定を破った,협정을 파기함,Missachtete ein Abkommen,A brisé un accord,Ha infranto un accordo,Anlaşmayı bozdu,Megszegett egy egyezséget,Порушення угоди,Phá vỡ một thỏa thuận
opinion_mind.competitor_for_influence,,Конкурент за влияние,Competitor for influence,Competitor for influence,Soupeř v boji o vliv,Competidor por influência,Competidor por la influencia,Walka o wpływy,争夺影响力的对手,權勢的競爭對手,影響力を競うライバル,영향력 경쟁자,Wettstreit um Einfluss,Est en compétition pour l'influence,Rivalità per l'influenza,Nüfuzda rakip,Versenyben van a befolyásért,Конкурент на вплив,Ảnh hưởng đến đối thủ cạnh tranh
opinion_mind.ally_was_attacked,,Атакует моего союзника,,,,,,,,,,,,,,,,,
opinion_mind.vassal_was_attacked,,Атакует моего вассала,,,,,,,,,,,,,,,,,Tấn công chư hầu của tôi
opinion_mind.spouses_opinion_about_king,,Мнение супруга,Spouse's opinion,Spouse's opinion,Názor partnera,Opinião do cônjuge,Opinión del cónyuge,Opinia męża/żony,配偶的意见,配偶的印象,配偶者の意見,배우자의 평가,Meinung des Partners,Opinion de l'époux·se,Opinione del coniuge,Eşin düşüncesi,A házastársam véleménye,Думка подружжя,Ý kiến của vợ/chồng
opinion_mind.sir_of_my_enemy,,Сюзерен моего врага,Suzerain of my enemy,Suzerain of my enemy,Lenní pán mého nepřítele,Suserano do meu inimigo,Soberano de mi enemigo,Senior wroga,敌人的宗主国,敵人的宗主,敵の宗主,적의 종주,Lehensherr meines Feindes,Suzerain de mon ennemi·e,Sovrano del mio nemico,Düşmanımın süzereni,Az ellenségem hűbérura,Сюзерен ворога,Chư hầu của kẻ thù của tôi
opinion_mind.ally_of_my_enemy,,Союзник моего врага,Ally of my enemy,Ally of my enemy,Spojenec mého nepřítele,Aliado do meu inimigo,Aliado de mi enemigo,Sojusznik wroga,敌人的盟友,敵人的盟友,敵の同盟,적의 동맹,Verbündeter meines Feindes,Allié·e de mon ennemi·e,Alleanza al mio nemico,Düşmanımın müttefiki,Az ellenségem szövetségese,Союзник ворога,Đồng minh của kẻ thù của tôi
opinion_mind.bishop_is_dead,,Подозрительная смерть Епископа,Suspicious death of a bishop,Suspicious death of a bishop,Podezřelá smrt biskupa,Morte suspeita de um bispo,Muerte sospechosa de un obispo,Podejrzana śmierć biskupa,主教蹊跷死亡,主教身亡的嫌疑,司教の不審死,주교의 수상한 죽음,Verdächtiger Tod eines Bischofs,Mort suspecte d'un évêque,Morte sospetta del vescovo,Piskoposun şüpheli ölümü,Egy püspök gyanús halála,Підозріла смерть єпископа,Cái chết đáng ngờ của một giám mục
opinion_mind.purification_by_fire,,Подвергли Очищению Огнем,Subjected to purification by fire,Subjected to purification by fire,Oběť očištění ohněm,Passou por purificação pelo fogo,Ha sufrido la purificación por fuego,Poddano oczyszczeniu ogniem,经受火焰净化,受大火滌淨,火による浄化を受けた,불에 의한 정화를 당함,Opfer der Reinigung durch Feuer,S'est immolé·e par le feu,Ha subito la purificazione del fuoco,Ateş ile arındırıldı,Tüzes tisztításra ítélték,Піддано очищенню вогнем,Bị thiêu đốt để thanh lọc
opinion_mind.personal_conflict_ignore,,Испугался участия в конфликте,Scared of being involved in a conflict,Scared of being involved in a conflict,Strach ze zapojení do konfliktu,Com medo de se envolver em um conflito,Tiene miedo de involucrarse en un conflicto,Boi się angażować w konflikt,害怕卷入冲突,害怕捲入衝突,紛争に巻き込まれるのが怖い,갈등에 휘말리는 것을 두려워함,Fürchtet sich vor Konflikten,A peur de se retrouver au cœur d'un conflit,Teme il coinvolgimento in un conflitto,Bir çekişmeye dâhil olmaktan korkuyor,Fél viszályba keveredni,Боїться встрявати в конфлікт,Sợ bị liên lụy vào một cuộc xung đột
opinion_mind.personal_conflict_support_me,,Поддержал меня в конфликте,Supported me in a conflict,Supported me in a conflict,Podpora mé osoby v konfliktu,Apoiou-me em um conflito,Le he dado mi apoyo en un conflicto,Wsparto mnie w konflikcie,在冲突中支持了我,在衝突中支持我,紛争で支援してくれた,갈등에서 나를 지원했음,Unterstützte mich in einem Konflikt,A pris ma défense dans un conflit,Mi ha aiutato in battaglia,Çekişmede beni destekledi,Támogatott egy viszályban,Підтримує мене в конфлікті,Hỗ trợ tôi trong một cuộc xung đột
opinion_mind.personal_conflict_support_enemy,,Поддержал моего врага в конфликте,Supported my enemy in a conflict,Supported my enemy in a conflict,Podpora nepřítele v konfliktu,Apoiou meu inimigo em um conflito,Ha apoyado a mi enemigo en un conflicto,Wsparto mojego wroga w konflikcie,在冲突中支持了我的敌人,在衝突中支持我的敵人,紛争で敵を支援した,갈등에서 내 적을 지원했음,Unterstützte meinen Feind in einen Konflikt,A pris la défense de mon ennemi·e dans un conflit,Ha aiutato un nemico in battaglia,Çekişmede düşmanımı destekledi,Támogatta egy ellenségem egy viszályban,Підтримує ворога в конфлікті,Hỗ trợ kẻ thù của tôi trong một cuộc xung đột
opinion_mind.betray_sir_oath,,Нарушил клятву сюзерена,Broke the suzerain's oath,Broke the suzerain's oath,Porušení přísahy lenního pána,Quebrou o juramento de suserania,Ha roto el juramento de soberano,Złamano przysięgę seniora,违反了宗主的誓言,違背了宗主的誓言,宗主の誓いを破った,종주의 맹세를 어김,Brach den Eid des Lehensherren,A brisé le serment du suzerain,Ha infranto il giuramento del sovrano,Süzeren yeminini bozdu,Megszegte a hűbérúri esküjét,Порушує клятви сюзерену,Phá vỡ lời thề chư hầu
opinion_mind.lord_neutralised,,Помог избавиться от лорда,Helped get rid of troublesome lord,Helped get rid of troublesome lord,Pomoc s odstraněním obtížného lorda,Ajudou a se livrar de um nobre problemático,Ha ayudado a librarse de un señor problemático,Pomoc w pozbyciu się kłopotliwego lorda,帮助摆脱麻烦的领主,幫忙擺脫了麻煩的貴族,厄介な領主の排除に貢献した,골칫거리 영주 제거를 지원했음,"Half, einen problematischen Lord loszuwerden",A aidé à se débarrasser d'un·e noble problématique,Ha aiutato a sbarazzarsi di un nobile problematico,Sorun çıkaran bir asilzadeden kurtulmaya yardım etti,Segített megszabadulni egy problémás nemestől,Допомагає позбутися проблемного вельможу,Giúp loại bỏ lãnh chúa rắc rối
opinion_mind.apostate,,Отступник,Apostate,Apostate,Odpadlík,Apóstata,Apóstata,Apostata,叛教者,叛教,背教者,변절자,Apostat,A quitté sa religion,Apostasia,Dönek,Hitehagyott,Відступництво,Kẻ phản đạo
opinion_mind.purchase_stolen_rings,,Купил украденные у меня кольца,Bought the Rings that were stolen from me!,Bought the Rings that were stolen from me!,Donesli mi ukradené prsteny!,Comprou os Anéis que foram roubados de mim!,¡Ha comprado anillos que me habían robado!,"Kupiono pierścienie, które skradziono mnie",买下了从我这里窃取的圣戒！,買下了我被偷的聖戒！,我がもとから盗まれたリングを買った！,내가 도둑맞은 신성 반지를 샀음!,Kaufte die von mir gestohlenen Ringe!,A acheté les anneaux sacrés qui m'avaient été dérobés !,Ha acquistato gli anelli che mi erano stati rubati!,Benden çalınan yüzükleri aldı!,Megvette a tőlem ellopott Gyűrűket!,Купує вкрадені у мене персні!,Đã mua lại những chiếc nhẫn bị đánh cắp!
opinion_mind.took_my_house,,Занял мой дом!,Took my house!,Took my house!,Sebrali mi dům!,Tomou a minha casa!,¡Se ha quedado con mi casa!,Zabrano mi dom!,占了我的房子！,奪走了我的房子！,家を奪われた！,내 집을 차지했어!,Nahm mir mein Haus!,A volé ma maison !,Mi ha preso la casa!,Evimi aldı!,Elvette a házam!,Мій дім відібрано!,Đã lấy nhà của tôi!
opinion_mind.family_relative_strange_dead,,Смерть родственника,Death of a relative,Death of a relative,Smrt příbuzného,Morte de um parente,Muerte de un familiar,Śmierć osoby spokrewnionej,亲人去世,至親逝世,愛する人の死,사랑하는 이의 죽음,Tot einer geliebten Person,Mort d'un être cher,Morte di una persona cara,Sevdiği birinin ölümü,Egy rokon halála,Смерть родича,Cái chết của một người thân
opinion_mind.want_to_burn_my_town,,Хочет предать огню мой город!,He wants to burn my city!,He wants to burn my city!,Chce mi vypálit město!,Quer queimar minha cidade!,¡Quiere quemar mi ciudad!,Chce spalić moje miasto!,他要烧毁我的城市！,他想要燒毀我的城鎮！,我が街を燃やそうとしている！,내 도시를 불태우려고 함!,Er will meine Stadt niederbrennen!,Veut réduire ma cité en cendres !,Vuole bruciare la mia città!,Şehrimi ateşe vermek istiyor!,Fel akarja égetni a városomat!,Він бажає спалити моє місто!,Anh ấy muốn thiêu rụi thành phố của tôi!
opinion_mind.want_to_burn_town_unfair_neighbores,,Агрессия против соседа,Aggression against a neighbor,Aggression against a neighbor,Agrese proti sousedovi,Agressão contra um vizinho,Agresión contra un vecino,Agresja wobec sąsiada,对邻邦的攻击,侵略鄰邦,隣人に対する攻撃,이웃에 대한 공격성,Aggression gegen einen Nachbarn,Agression à l'encontre d'une province voisine,Aggressione nei confronti di un vicino,Komşuya şiddet gösterdi,A szomszéd ellen támadt,Агресія проти сусіда,Xâm lược hàng xóm
opinion_mind.defence_alliance_not_help,,Предал союзника,Betrayed an ally,Betrayed an ally,Zrada spojence,Traiu um aliado,Ha traicionado a un aliado,Zdradzono sojusznika,背叛了盟友,背棄盟友,同盟を裏切った,동맹을 배신했음,Verriet einen Verbündeten,A trahi un allié,Ha tradito un alleato,Bir müttefike ihanet etti,Elárult egy szövetségest,Зрада союзника,Phản bội đồng minh
opinion_mind.praise_from_other_king,Эту мысль получает король ИИ о цели - короле ИИ,Похвала от соседа,Praise from a neighbor,Praise from a neighbor,Chvála od souseda,Elogio de um vizinho,Alabanza de un vecino,Pochwała od sąsiada,来自领邦的赞美,鄰邦的讚譽,隣国からの賞賛,이웃의 칭찬,Lob von einem Nachbar,Éloges de la part d'un monarque voisin,Riceve elogi da un vicino,Bir komşudan gelen övgü,Dicséret egy szomszédtól,Похвала від сусіда,Lời khen ngợi từ hàng xóm
opinion_mind.demand_tribute_neighbors,,Требует дань с соседей,Demanding tribute from neighbors,Demanding tribute from neighbors,Požadování příspěvku od sousedů,Exigindo tributo dos vizinhos,Exigir tributo a los vecinos,Żąda daniny od sąsiadów,向邻邦索要贡金,要求鄰邦付貢金,隣国が貢ぎ物を要求している,이웃에게 공물 요구,Forderte Tribut von Nachbarn,Exige un tribut des provinces voisines,Chiede un tributo ai vicini,Komşulardan haraç istiyor,Hűbéradó követel a szomszédoktól,Вимагає данину з сусідів,Yêu cầu hàng xóm cống nạp
opinion_mind.king_diplomacy,,Общение с посланником,Communication with envoy,Communication with envoy,Komunikace s vyslancem,Comunicação através de enviado,Comunicación con enviado,Komunikacja z posłańcem,与使者交流,與使節交流,特使とのコミュニケーション,사절을 통한 소통,Kommunikation mit Gesandtem,Communication avec l'émissaire,Comunicazione con l'emissario,Elçi ile iletişim,Kommunikáció a küldöttel,Спілкування з посланцем,Giao tiếp với sứ giả
opinion_mind.strong_sir_army,,Мощь армии сюзерена,The might of the suzerain's army,The might of the suzerain's army,Síla vojska lenního pána,O poder do exército do suserano,El poder del ejército del soberano,Siła armii seniora,宗主国军队的实力,強大的宗主軍,宗主の軍隊の力,종주의 강력한 군대,Die Macht der Armee des Lehensherren,La puissance de l'armée du suzerain,Potenza dell'esercito del sovrano,Süzeren ordusunun kudreti,A hűbérúr seregének ereje,Сила війська сюзерена,Sức mạnh của quân đội chư hầu
opinion_mind.allowed_death_of_close,,Допустил смерть близкого,Allowed the death of a loved one,Allowed the death of a loved one,Umožnění smrti milované osoby,Permitiu a morte de uma pessoa amada,Ha permitido la muerte de un ser querido,Pozwolono na śmierć ukochanej osoby,对亲人的离世感到释怀,任憑我的至親死去,愛する人の死を許した,사랑하는 이의 죽음을 허락함,Ließ den Tod einer geliebten Person zu,A autorisé la mort d'un proche,Ha permesso la morte di una persona cara,Sevdiği birinin ölümüne izin verdi,Hagyta meghalni egy szerettét,Допускає смерть близької людини,Cảm thấy nhẹ nhõm về cái chết của một người thân yêu
opinion_mind.crown_envy,,Зависть к короне,Envious of crown,Envious of crown,Závist kvůli koruně,Com inveja da coroa,Envidia de la corona,Zazdrości korony,觊觎王位,嫉妒王位,王冠への嫉妬,왕관 질투,Neid auf die Krone,Envieux·se de la couronne,Invidia della corona,Tahtı kıskanıyor,Irigy a koronára,Заздрить короні,Tham lam ngai vàng
opinion_mind.forced_marriage,,Брак по принуждению,Forced marriage,Forced marriage,Vynucený sňatek,Casamento forçado,Matrimonio forzado,Wymuszone małżeństwo,强迫婚姻,被迫結婚,結婚を強制された,강제 결혼,Erzwang die Ehe,Mariage forcé,Matrimonio forzato,Zorla evlilik,Kényszerházasság,Примушення до шлюбу,Cuộc hôn nhân ép buộc
opinion_mind.ex_heir_enemy,,Бывший соперник за трон,Former contender for the throne,Former contender for the throne,Bývalý soupeř o trůn,Ex-pretendente ao trono,Anterior aspirante al trono,Były rywal do tronu,前王位竞争者,曾經是王位競爭者,元王位継承候補,왕좌를 노리던 이전 경쟁자,Ehemaliger Thronanwärter,Aurait dû accéder au trône,Ex pretendente al trono,Tahtın eski rakibi,Korábban versenyben a trónért,Минулі претензії на трон,Cựu ứng cử viên cho ngai vàng
opinion_mind.king_defied_church,,Бросил вызов Церкви,Challenged the authority of the Church,Challenged the authority of the Church,Zpochybnění autority církve,Desafiou a autoridade da Igreja,Ha desafiado la autoridad de la Iglesia,Rzucono wyzwanie Kościołowi,挑战教会权威,挑戰教會權威,教会の権威に挑戦した,교회의 권위에 도전함,Forderte die Autorität der Kirche heraus,A contesté l'autorité de l'Église,Ha sfidato l'autorità della Chiesa,Kilise'nin otoritesine meydan okudu,Megkérdőjelezted az egyház tekintélyét,Кинув виклик авторитету Церкви,Thách thức quyền lực của Nhà thờ
opinion_mind.agnostic_to_fanatic,,Чертов фанатик (Агностицизм),Damn fanatic (Agnosticism),Damn fanatic (Agnosticism),Zatracený fanatik (agnosticismus),Maldito fanático (agnóstico),Condenar a fanático (agnosticismo),Przeklęty fanatyk (agnostycyzm),该死的狂热信徒（不可知论）,該死的狂熱信徒（懷疑主義）,くそったれ狂信者（無神論者）,저주받을 광신도(불가지론),Verflucht Fanatiker (Agnostizismus),Maudit les fanatiques (agnosticisme),Maledici fanatico (agnosticismo),Lanet fanatik (Agnostisizm),Átkozott fanatikus (agnoszticizmus),Проклятий фанатик (агностицизм),Tên cuồng tín chết tiệt (Thuyết bất khả tri)
